algo,data,filename,jsd,loss_type,mae,mape,mean_std,rmse,smape,std_ae,std_ape,sub_data,tuning_algo
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.211_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.187_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.156,loss_gan_re_d,0.311,0.36,0.28372960448710943,0.482,0.311,0.582,0.718,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.305_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.186,loss_gan_re_d,0.301,0.349,0.20942501530907123,0.472,0.303,0.559,0.695,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.009_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.306_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.168,loss_gan_re_d,0.303,0.348,0.24467500707043496,0.474,0.305,0.561,0.688,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.186,loss_gan_re_d,0.303,0.353,0.2252971685707808,0.472,0.304,0.565,0.708,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.003_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.414_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.196,loss_gan_re_d,0.3,0.349,0.15588026946436437,0.47,0.303,0.557,0.694,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.106_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.189,loss_gan_re_d,0.311,0.37,0.29372296800597925,0.478,0.311,0.591,0.755,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.433_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.101_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.161,loss_gan_re_d,0.307,0.354,0.21811360668947882,0.479,0.308,0.572,0.703,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.448_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.173_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.142,loss_gan_re_d,0.301,0.322,0.2569496315855104,0.481,0.31,0.523,0.579,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.08_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.294_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.173,loss_gan_re_d,0.302,0.347,0.2838795488381946,0.474,0.304,0.559,0.684,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.175,loss_gan_re_d,0.3,0.343,0.22192667807309852,0.472,0.303,0.553,0.675,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.312_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.162,loss_gan_re_d,0.305,0.349,0.22717548503825608,0.477,0.307,0.563,0.686,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.215,loss_gan_re_d,0.315,0.382,0.2988164571047967,0.477,0.314,0.604,0.792,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.074_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.167,loss_gan_re_d,0.298,0.338,0.2120387357741119,0.472,0.302,0.544,0.656,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.124_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.208,loss_gan_re_d,0.308,0.365,0.20796515470271418,0.474,0.309,0.581,0.743,5,pso
GruGan,gg_trace,"la-[16, 1]_ac-tanh_dr-0.367_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.054_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_d_.csv",0.157,loss_gan_re_d,0.308,0.354,0.25811869020189254,0.48,0.308,0.573,0.702,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.236_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.2,loss_gan_re_d,0.318,0.381,0.24475811235057962,0.483,0.315,0.608,0.785,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.162_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.22,loss_gan_re_d,0.313,0.38,0.21085320995012874,0.477,0.312,0.601,0.788,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.358_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.178,loss_gan_re_d,0.296,0.335,0.1533659892001458,0.47,0.3,0.54,0.649,5,pso
GruGan,gg_trace,"la-[16, 1]_ac-tanh_dr-0.41_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.329_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.15,loss_gan_re_d,0.32,0.372,0.2659920714856505,0.494,0.317,0.607,0.752,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.377_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.241_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.144,loss_gan_re_d,0.304,0.343,0.18918786142393323,0.478,0.306,0.556,0.665,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.26_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.045_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.184,loss_gan_re_d,0.304,0.354,0.23792636573775475,0.474,0.305,0.567,0.708,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.391_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.201,loss_gan_re_d,0.304,0.359,0.2380498879021537,0.472,0.306,0.571,0.724,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.494_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.195,loss_gan_re_d,0.306,0.362,0.28047592324215553,0.475,0.307,0.579,0.735,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.037_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.235_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.165,loss_gan_re_d,0.298,0.336,0.18143401941648804,0.474,0.302,0.543,0.648,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.338_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.174,loss_gan_re_d,0.309,0.36,0.22633669479863208,0.478,0.309,0.578,0.72,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.161,loss_gan_re_d,0.297,0.336,0.22364736877372227,0.47,0.301,0.541,0.65,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.138_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.156,loss_gan_re_d,0.299,0.333,0.2149250501069591,0.475,0.303,0.54,0.634,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.182,loss_gan_re_d,0.3,0.345,0.18968159394614215,0.47,0.302,0.553,0.681,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.17,loss_gan_re_d,0.321,0.38,0.25805462916734545,0.491,0.317,0.615,0.778,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.381_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.202,loss_gan_re_d,0.303,0.357,0.23989286625321932,0.471,0.304,0.569,0.722,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.083_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.241_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.166,loss_gan_re_d,0.298,0.336,0.24460389912957256,0.472,0.302,0.543,0.65,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.387_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.179,loss_gan_re_d,0.307,0.358,0.23658442886557965,0.477,0.307,0.575,0.717,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.197_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.465_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.199,loss_gan_re_d,0.302,0.355,0.2212280038093624,0.47,0.305,0.565,0.711,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.135,loss_gan_re_d,0.305,0.339,0.2326847852013634,0.482,0.308,0.554,0.65,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.338_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.185,loss_gan_re_d,0.298,0.342,0.2167868658035283,0.471,0.301,0.55,0.675,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.403_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.204,loss_gan_re_d,0.303,0.358,0.14621348354524127,0.471,0.305,0.569,0.722,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.156_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.109_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.153,loss_gan_re_d,0.3,0.334,0.21116529688124852,0.476,0.304,0.542,0.637,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.49_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.021_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.169,loss_gan_re_d,0.297,0.337,0.2127577607057391,0.47,0.301,0.544,0.656,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.032_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.174,loss_gan_re_d,0.299,0.341,0.22485253119551715,0.471,0.302,0.55,0.669,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.209,loss_gan_re_d,0.3,0.351,0.1794854018690934,0.471,0.302,0.562,0.706,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_d_.csv",0.192,loss_gan_re_d,0.304,0.357,0.2504713290647137,0.474,0.305,0.572,0.719,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.194,loss_gan_re_d,0.311,0.369,0.30355263704094015,0.478,0.31,0.59,0.751,5,pso
GruGan,gg_trace,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.228,loss_gan_re_d,0.315,0.383,0.22414763086706965,0.479,0.313,0.607,0.798,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.226,loss_gan_re_d,0.314,0.381,0.23662676984083977,0.477,0.313,0.6,0.788,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.226_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.182,loss_gan_re_d,0.302,0.349,0.19392854996254535,0.474,0.304,0.561,0.693,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.4_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.19,loss_gan_re_d,0.296,0.34,0.15548622089707562,0.47,0.3,0.545,0.666,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.068_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.237_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.154,loss_gan_re_d,0.296,0.325,0.24176561362114685,0.473,0.302,0.526,0.606,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.399_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.156,loss_gan_re_d,0.298,0.331,0.21999057630926913,0.474,0.302,0.539,0.63,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.176,loss_gan_re_d,0.306,0.355,0.2744417799506817,0.474,0.307,0.57,0.708,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.205_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.179,loss_gan_re_d,0.3,0.345,0.2532687824779257,0.473,0.303,0.554,0.68,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.26_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.12,loss_gan_re_d,0.306,0.341,0.21896191943565388,0.483,0.31,0.556,0.654,5,pso
GruGan,gg_trace,"la-[8, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.293_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.145,loss_gan_re_d,0.305,0.347,0.2412467427678448,0.477,0.307,0.562,0.682,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.494_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.172,loss_gan_re_d,0.295,0.328,0.18832586733917436,0.472,0.3,0.532,0.624,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.486_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.202,loss_gan_re_d,0.306,0.364,0.2176493865326087,0.473,0.307,0.579,0.743,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.31_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.197,loss_gan_re_d,0.301,0.349,0.18940315003120176,0.471,0.303,0.559,0.695,5,pso
GruGan,gg_trace,"la-[16, 1]_ac-tanh_dr-0.197_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.464_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.125,loss_gan_re_d,0.309,0.344,0.30860256764921057,0.486,0.312,0.562,0.657,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.12_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.166,loss_gan_re_d,0.296,0.332,0.24644058240866762,0.471,0.301,0.536,0.637,5,pso
GruGan,gg_trace,"la-[16, 1]_ac-tanh_dr-0.184_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.44_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.119,loss_gan_re_d,0.311,0.337,0.2406980172382571,0.491,0.315,0.555,0.63,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.421_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.194,loss_gan_re_d,0.313,0.373,0.2900907966491182,0.48,0.311,0.598,0.768,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.265_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.205,loss_gan_re_d,0.305,0.362,0.15688303791800762,0.472,0.306,0.576,0.734,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_d_.csv",0.176,loss_gan_re_d,0.299,0.342,0.18838480717823186,0.473,0.303,0.551,0.67,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.161_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.108_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.168,loss_gan_re_d,0.313,0.365,0.2323114394151055,0.482,0.312,0.587,0.735,5,pso
GruGan,gg_trace,"la-[2, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.202_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_d_.csv",0.154,loss_gan_re_d,0.298,0.334,0.2661721982555844,0.475,0.303,0.54,0.638,5,pso
